,ts_code,symbol,name,exchange_id,list_status,list_date
2569,600567.SH,600567,山鹰纸业,SSE,L,20011218
2570,600568.SH,600568,中珠医疗,SSE,L,20010518
2571,600569.SH,600569,安阳钢铁,SSE,L,20010820
2572,600570.SH,600570,恒生电子,SSE,L,20031216
2573,600571.SH,600571,信雅达,SSE,L,20021101
2574,600572.SH,600572,康恩贝,SSE,L,20040412
2575,600573.SH,600573,惠泉啤酒,SSE,L,20030226
2576,600575.SH,600575,皖江物流,SSE,L,20030328
2577,600576.SH,600576,祥源文化,SSE,L,20030220
2578,600577.SH,600577,精达股份,SSE,L,20020911
2579,600578.SH,600578,京能电力,SSE,L,20020510
2580,600579.SH,600579,天华院,SSE,L,20020809
2581,600580.SH,600580,卧龙电气,SSE,L,20020606
2582,600581.SH,600581,八一钢铁,SSE,L,20020816
2583,600582.SH,600582,天地科技,SSE,L,20020515
2584,600583.SH,600583,海油工程,SSE,L,20020205
2585,600584.SH,600584,长电科技,SSE,L,20030603
2586,600585.SH,600585,海螺水泥,SSE,L,20020207
2587,600586.SH,600586,金晶科技,SSE,L,20020815
2588,600587.SH,600587,新华医疗,SSE,L,20020927
2589,600588.SH,600588,用友网络,SSE,L,20010518
2590,600589.SH,600589,广东榕泰,SSE,L,20010612
2591,600590.SH,600590,泰豪科技,SSE,L,20020703
2592,600592.SH,600592,龙溪股份,SSE,L,20020805
2593,600593.SH,600593,大连圣亚,SSE,L,20020711
2594,600594.SH,600594,益佰制药,SSE,L,20040323
2595,600595.SH,600595,中孚实业,SSE,L,20020626
2596,600596.SH,600596,新安股份,SSE,L,20010906
2597,600597.SH,600597,光明乳业,SSE,L,20020828
2598,600598.SH,600598,北大荒,SSE,L,20020329
2599,600599.SH,600599,熊猫金控,SSE,L,20010828
2600,600600.SH,600600,青岛啤酒,SSE,L,19930827
2601,600601.SH,600601,方正科技,SSE,L,19901219
2602,600602.SH,600602,云赛智联,SSE,L,19901219
2603,600603.SH,600603,广汇物流,SSE,L,19920113
2604,600604.SH,600604,市北高新,SSE,L,19920327
2605,600605.SH,600605,汇通能源,SSE,L,19920327
2606,600606.SH,600606,绿地控股,SSE,L,19920327
2607,600608.SH,600608,ST沪科,SSE,L,19920327
2608,600609.SH,600609,金杯汽车,SSE,L,19920724
2609,600610.SH,600610,*ST毅达,SSE,L,19920805
2610,600611.SH,600611,大众交通,SSE,L,19920807
2611,600612.SH,600612,老凤祥,SSE,L,19920814
2612,600613.SH,600613,神奇制药,SSE,L,19920820
2613,600614.SH,600614,鹏起科技,SSE,L,19920828
2614,600615.SH,600615,丰华股份,SSE,L,19920910
2615,600616.SH,600616,金枫酒业,SSE,L,19920929
2616,600617.SH,600617,国新能源,SSE,L,19921013
2617,600618.SH,600618,氯碱化工,SSE,L,19921113
2618,600619.SH,600619,海立股份,SSE,L,19921116
2619,600620.SH,600620,天宸股份,SSE,L,19921117
2620,600621.SH,600621,华鑫股份,SSE,L,19921202
2621,600622.SH,600622,光大嘉宝,SSE,L,19921203
2622,600623.SH,600623,华谊集团,SSE,L,19921204
2623,600624.SH,600624,复旦复华,SSE,L,19930105
2624,600626.SH,600626,申达股份,SSE,L,19930107
2625,600628.SH,600628,新世界,SSE,L,19930119
2626,600629.SH,600629,华建集团,SSE,L,19930209
2627,600630.SH,600630,龙头股份,SSE,L,19930209
2628,600633.SH,600633,浙数文化,SSE,L,19930304
2629,600634.SH,600634,*ST富控,SSE,L,19930304
2630,600635.SH,600635,大众公用,SSE,L,19930304
2631,600636.SH,600636,三爱富,SSE,L,19930316
2632,600637.SH,600637,东方明珠,SSE,L,19930316
2633,600638.SH,600638,新黄浦,SSE,L,19930326
2634,600639.SH,600639,浦东金桥,SSE,L,19930326
2635,600640.SH,600640,号百控股,SSE,L,19930407
2636,600641.SH,600641,万业企业,SSE,L,19930407
2637,600642.SH,600642,申能股份,SSE,L,19930416
2638,600643.SH,600643,爱建集团,SSE,L,19930426
2639,600644.SH,600644,乐山电力,SSE,L,19930426
2640,600645.SH,600645,中源协和,SSE,L,19930504
2641,600647.SH,600647,同达创业,SSE,L,19930504
2642,600648.SH,600648,外高桥,SSE,L,19930504
2643,600649.SH,600649,城投控股,SSE,L,19930518
2644,600650.SH,600650,锦江投资,SSE,L,19930607
2645,600651.SH,600651,飞乐音响,SSE,L,19901219
2646,600652.SH,600652,游久游戏,SSE,L,19901219
2647,600653.SH,600653,申华控股,SSE,L,19901219
2648,600654.SH,600654,ST中安,SSE,L,19901219
2649,600655.SH,600655,豫园股份,SSE,L,19920902
2650,600657.SH,600657,信达地产,SSE,L,19930524
2651,600658.SH,600658,电子城,SSE,L,19930524
2652,600660.SH,600660,福耀玻璃,SSE,L,19930610
2653,600661.SH,600661,新南洋,SSE,L,19930614
2654,600662.SH,600662,强生控股,SSE,L,19930614
2655,600663.SH,600663,陆家嘴,SSE,L,19930628
2656,600664.SH,600664,哈药股份,SSE,L,19930629
2657,600665.SH,600665,天地源,SSE,L,19930709
2658,600666.SH,600666,奥瑞德,SSE,L,19930712
2659,600667.SH,600667,太极实业,SSE,L,19930728
2660,600668.SH,600668,尖峰集团,SSE,L,19930728
2661,600671.SH,600671,天目药业,SSE,L,19930823
2662,600673.SH,600673,东阳光科,SSE,L,19930917
2663,600674.SH,600674,川投能源,SSE,L,19930924
2664,600675.SH,600675,中华企业,SSE,L,19930924
2665,600676.SH,600676,交运股份,SSE,L,19930928
2666,600677.SH,600677,航天通信,SSE,L,19930928
2667,600678.SH,600678,四川金顶,SSE,L,19931008
2668,600679.SH,600679,上海凤凰,SSE,L,19931008
2669,600680.SH,600680,*ST上普,SSE,L,19931018
2670,600681.SH,600681,百川能源,SSE,L,19931018
2671,600682.SH,600682,南京新百,SSE,L,19931018
2672,600683.SH,600683,京投发展,SSE,L,19931025
2673,600684.SH,600684,珠江实业,SSE,L,19931028
2674,600685.SH,600685,中船防务,SSE,L,19931028
2675,600686.SH,600686,金龙汽车,SSE,L,19931108
2676,600687.SH,600687,刚泰控股,SSE,L,19931108
2677,600688.SH,600688,上海石化,SSE,L,19931108
2678,600689.SH,600689,上海三毛,SSE,L,19931108
2679,600690.SH,600690,青岛海尔,SSE,L,19931119
2680,600691.SH,600691,阳煤化工,SSE,L,19931119
2681,600692.SH,600692,亚通股份,SSE,L,19931119
2682,600693.SH,600693,东百集团,SSE,L,19931122
2683,600694.SH,600694,大商股份,SSE,L,19931122
2684,600695.SH,600695,绿庭投资,SSE,L,19931122
2685,600696.SH,600696,ST岩石,SSE,L,19931206
2686,600697.SH,600697,欧亚集团,SSE,L,19931206
2687,600698.SH,600698,湖南天雁,SSE,L,19931206
2688,600699.SH,600699,均胜电子,SSE,L,19931206
2689,600701.SH,600701,*ST工新,SSE,L,19960528
2690,600702.SH,600702,舍得酒业,SSE,L,19960524
2691,600703.SH,600703,三安光电,SSE,L,19960528
2692,600704.SH,600704,物产中大,SSE,L,19960606
2693,600705.SH,600705,中航资本,SSE,L,19960516
2694,600706.SH,600706,曲江文旅,SSE,L,19960516
2695,600707.SH,600707,彩虹股份,SSE,L,19960520
2696,600708.SH,600708,光明地产,SSE,L,19960606
2697,600710.SH,600710,苏美达,SSE,L,19960701
2698,600711.SH,600711,盛屯矿业,SSE,L,19960531
2699,600712.SH,600712,南宁百货,SSE,L,19960626
2700,600713.SH,600713,南京医药,SSE,L,19960701
2701,600714.SH,600714,金瑞矿业,SSE,L,19960606
2702,600715.SH,600715,文投控股,SSE,L,19960701
2703,600716.SH,600716,凤凰股份,SSE,L,19960702
2704,600717.SH,600717,天津港,SSE,L,19960614
2705,600718.SH,600718,东软集团,SSE,L,19960618
2706,600719.SH,600719,大连热电,SSE,L,19960716
2707,600720.SH,600720,祁连山,SSE,L,19960716
2708,600721.SH,600721,百花村,SSE,L,19960626
2709,600722.SH,600722,金牛化工,SSE,L,19960626
2710,600723.SH,600723,首商股份,SSE,L,19960716
2711,600724.SH,600724,宁波富达,SSE,L,19960716
2712,600725.SH,600725,ST云维,SSE,L,19960702
2713,600726.SH,600726,华电能源,SSE,L,19960701
2714,600727.SH,600727,鲁北化工,SSE,L,19960702
2715,600728.SH,600728,佳都科技,SSE,L,19960716
2716,600729.SH,600729,重庆百货,SSE,L,19960702
2717,600730.SH,600730,中国高科,SSE,L,19960726
2718,600731.SH,600731,湖南海利,SSE,L,19960802
2719,600732.SH,600732,ST新梅,SSE,L,19960816
2720,600733.SH,600733,S蓝谷,SSE,L,19960816
2721,600734.SH,600734,实达集团,SSE,L,19960808
2722,600735.SH,600735,新华锦,SSE,L,19960726
2723,600736.SH,600736,苏州高新,SSE,L,19960815
2724,600737.SH,600737,中粮糖业,SSE,L,19960731
2725,600738.SH,600738,兰州民百,SSE,L,19960802
2726,600739.SH,600739,辽宁成大,SSE,L,19960819
2727,600740.SH,600740,山西焦化,SSE,L,19960808
2728,600741.SH,600741,华域汽车,SSE,L,19960826
2729,600742.SH,600742,一汽富维,SSE,L,19960826
2730,600743.SH,600743,华远地产,SSE,L,19960909
2731,600744.SH,600744,华银电力,SSE,L,19960905
2732,600745.SH,600745,闻泰科技,SSE,L,19960828
2733,600746.SH,600746,江苏索普,SSE,L,19960918
2734,600747.SH,600747,ST大控,SSE,L,19960916
2735,600748.SH,600748,上实发展,SSE,L,19960925
2736,600749.SH,600749,*ST藏旅,SSE,L,19961015
2737,600750.SH,600750,江中药业,SSE,L,19960923
2738,600751.SH,600751,海航科技,SSE,L,19960909
2739,600753.SH,600753,东方银星,SSE,L,19960927
2740,600754.SH,600754,锦江股份,SSE,L,19961011
2741,600755.SH,600755,厦门国贸,SSE,L,19961003
2742,600756.SH,600756,浪潮软件,SSE,L,19960923
2743,600757.SH,600757,长江传媒,SSE,L,19961003
2744,600758.SH,600758,红阳能源,SSE,L,19961029
2745,600759.SH,600759,洲际油气,SSE,L,19961008
2746,600760.SH,600760,中航沈飞,SSE,L,19961011
2747,600761.SH,600761,安徽合力,SSE,L,19961009
2748,600763.SH,600763,通策医疗,SSE,L,19961030
2749,600764.SH,600764,中国海防,SSE,L,19961104
2750,600765.SH,600765,中航重机,SSE,L,19961106
2751,600766.SH,600766,园城黄金,SSE,L,19961028
2752,600767.SH,600767,ST运盛,SSE,L,19961115
2753,600768.SH,600768,宁波富邦,SSE,L,19961111
2754,600769.SH,600769,祥龙电业,SSE,L,19961101
2755,600770.SH,600770,综艺股份,SSE,L,19961120
2756,600771.SH,600771,广誉远,SSE,L,19961105
2757,600773.SH,600773,西藏城投,SSE,L,19961108
2758,600774.SH,600774,汉商集团,SSE,L,19961108
2759,600775.SH,600775,南京熊猫,SSE,L,19961118
2760,600776.SH,600776,东方通信,SSE,L,19961126
2761,600777.SH,600777,新潮能源,SSE,L,19961121
2762,600778.SH,600778,*ST友好,SSE,L,19961203
2763,600779.SH,600779,水井坊,SSE,L,19961206
2764,600780.SH,600780,通宝能源,SSE,L,19961205
2765,600781.SH,600781,辅仁药业,SSE,L,19961218
2766,600782.SH,600782,新钢股份,SSE,L,19961225
2767,600783.SH,600783,鲁信创投,SSE,L,19961225
2768,600784.SH,600784,鲁银投资,SSE,L,19961225
2769,600785.SH,600785,新华百货,SSE,L,19970108
2770,600787.SH,600787,中储股份,SSE,L,19970121
2771,600789.SH,600789,鲁抗医药,SSE,L,19970226
2772,600790.SH,600790,轻纺城,SSE,L,19970228
2773,600791.SH,600791,京能置业,SSE,L,19970130
2774,600792.SH,600792,云煤能源,SSE,L,19970123
2775,600793.SH,600793,宜宾纸业,SSE,L,19970220
2776,600794.SH,600794,保税科技,SSE,L,19970306
2777,600795.SH,600795,国电电力,SSE,L,19970318
2778,600796.SH,600796,钱江生化,SSE,L,19970408
2779,600797.SH,600797,浙大网新,SSE,L,19970418
2780,600798.SH,600798,宁波海运,SSE,L,19970423
2781,600800.SH,600800,天津磁卡,SSE,L,19931206
2782,600801.SH,600801,华新水泥,SSE,L,19940103
2783,600802.SH,600802,福建水泥,SSE,L,19940103
2784,600803.SH,600803,新奥股份,SSE,L,19940103
2785,600804.SH,600804,鹏博士,SSE,L,19940103
2786,600805.SH,600805,悦达投资,SSE,L,19940103
2787,600807.SH,600807,*ST天业,SSE,L,19940103
2788,600808.SH,600808,马钢股份,SSE,L,19940106
2789,600809.SH,600809,山西汾酒,SSE,L,19940106
2790,600810.SH,600810,神马股份,SSE,L,19940106
2791,600811.SH,600811,东方集团,SSE,L,19940106
2792,600812.SH,600812,华北制药,SSE,L,19940114
2793,600814.SH,600814,杭州解百,SSE,L,19940114
2794,600815.SH,600815,厦工股份,SSE,L,19940128
2795,600816.SH,600816,安信信托,SSE,L,19940128
2796,600817.SH,600817,ST宏盛,SSE,L,19940128
2797,600818.SH,600818,中路股份,SSE,L,19940128
2798,600819.SH,600819,耀皮玻璃,SSE,L,19940128
2799,600820.SH,600820,隧道股份,SSE,L,19940128
2800,600821.SH,600821,津劝业,SSE,L,19940128
2801,600822.SH,600822,上海物贸,SSE,L,19940204
2802,600823.SH,600823,世茂股份,SSE,L,19940204
2803,600824.SH,600824,益民集团,SSE,L,19940204
2804,600825.SH,600825,新华传媒,SSE,L,19940204
2805,600826.SH,600826,兰生股份,SSE,L,19940204
2806,600827.SH,600827,百联股份,SSE,L,19940204
2807,600828.SH,600828,茂业商业,SSE,L,19940224
2808,600829.SH,600829,人民同泰,SSE,L,19940224
2809,600830.SH,600830,香溢融通,SSE,L,19940224
2810,600831.SH,600831,广电网络,SSE,L,19940224
2811,600833.SH,600833,第一医药,SSE,L,19940224
2812,600834.SH,600834,申通地铁,SSE,L,19940224
2813,600835.SH,600835,上海机电,SSE,L,19940224
2814,600836.SH,600836,界龙实业,SSE,L,19940224
2815,600837.SH,600837,海通证券,SSE,L,19940224
2816,600838.SH,600838,上海九百,SSE,L,19940224
2817,600839.SH,600839,四川长虹,SSE,L,19940311
2818,600841.SH,600841,上柴股份,SSE,L,19940311
2819,600843.SH,600843,上工申贝,SSE,L,19940311
2820,600844.SH,600844,丹化科技,SSE,L,19940311
2821,600845.SH,600845,宝信软件,SSE,L,19940311
2822,600846.SH,600846,同济科技,SSE,L,19940311
2823,600847.SH,600847,万里股份,SSE,L,19940324
2824,600848.SH,600848,上海临港,SSE,L,19940324
2825,600850.SH,600850,华东电脑,SSE,L,19940324
2826,600851.SH,600851,海欣股份,SSE,L,19940404
2827,600853.SH,600853,龙建股份,SSE,L,19940404
2828,600854.SH,600854,春兰股份,SSE,L,19940425
2829,600855.SH,600855,航天长峰,SSE,L,19940425
2830,600856.SH,600856,中天能源,SSE,L,19940425
2831,600857.SH,600857,宁波中百,SSE,L,19940425
2832,600858.SH,600858,银座股份,SSE,L,19940506
2833,600859.SH,600859,王府井,SSE,L,19940506
2834,600860.SH,600860,京城股份,SSE,L,19940506
2835,600861.SH,600861,北京城乡,SSE,L,19940520
2836,600862.SH,600862,中航高科,SSE,L,19940520
2837,600863.SH,600863,内蒙华电,SSE,L,19940520
2838,600864.SH,600864,哈投股份,SSE,L,19940809
2839,600865.SH,600865,百大集团,SSE,L,19940809
2840,600866.SH,600866,星湖科技,SSE,L,19940818
2841,600867.SH,600867,通化东宝,SSE,L,19940824
2842,600868.SH,600868,梅雁吉祥,SSE,L,19940912
2843,600869.SH,600869,智慧能源,SSE,L,19950206
2844,600870.SH,600870,*ST厦华,SSE,L,19950228
2845,600871.SH,600871,*ST油服,SSE,L,19950411
2846,600872.SH,600872,中炬高新,SSE,L,19950124
2847,600873.SH,600873,梅花生物,SSE,L,19950217
2848,600874.SH,600874,创业环保,SSE,L,19950630
2849,600875.SH,600875,东方电气,SSE,L,19951010
2850,600876.SH,600876,洛阳玻璃,SSE,L,19951031
2851,600877.SH,600877,ST嘉陵,SSE,L,19951013
2852,600879.SH,600879,航天电子,SSE,L,19951115
2853,600880.SH,600880,博瑞传播,SSE,L,19951115
2854,600881.SH,600881,亚泰集团,SSE,L,19951115
2855,600882.SH,600882,广泽股份,SSE,L,19951206
2856,600883.SH,600883,博闻科技,SSE,L,19951208
2857,600884.SH,600884,杉杉股份,SSE,L,19960130
2858,600885.SH,600885,宏发股份,SSE,L,19960205
2859,600886.SH,600886,国投电力,SSE,L,19960118
2860,600887.SH,600887,伊利股份,SSE,L,19960312
2861,600888.SH,600888,新疆众和,SSE,L,19960215
2862,600889.SH,600889,南京化纤,SSE,L,19960308
2863,600890.SH,600890,中房股份,SSE,L,19960318
2864,600891.SH,600891,秋林集团,SSE,L,19960325
2865,600892.SH,600892,大晟文化,SSE,L,19960315
2866,600893.SH,600893,航发动力,SSE,L,19960408
2867,600894.SH,600894,广日股份,SSE,L,19960328
2868,600895.SH,600895,张江高科,SSE,L,19960422
2869,600896.SH,600896,*ST海投,SSE,L,19960503
2870,600897.SH,600897,厦门空港,SSE,L,19960531
2871,600898.SH,600898,国美通讯,SSE,L,19960418
2872,600900.SH,600900,长江电力,SSE,L,20031118
2873,600901.SH,600901,江苏租赁,SSE,L,20180301
2874,600903.SH,600903,贵州燃气,SSE,L,20171107
2875,600908.SH,600908,无锡银行,SSE,L,20160923
2876,600909.SH,600909,华安证券,SSE,L,20161206
2877,600917.SH,600917,重庆燃气,SSE,L,20140930
2878,600919.SH,600919,江苏银行,SSE,L,20160802
2879,600926.SH,600926,杭州银行,SSE,L,20161027
2880,600929.SH,600929,湖南盐业,SSE,L,20180326
2881,600933.SH,600933,爱柯迪,SSE,L,20171117
2882,600936.SH,600936,广西广电,SSE,L,20160815
2883,600939.SH,600939,重庆建工,SSE,L,20170221
2884,600958.SH,600958,东方证券,SSE,L,20150323
2885,600959.SH,600959,江苏有线,SSE,L,20150428
2886,600960.SH,600960,渤海汽车,SSE,L,20040407
2887,600961.SH,600961,株冶集团,SSE,L,20040830
2888,600962.SH,600962,国投中鲁,SSE,L,20040622
2889,600963.SH,600963,岳阳林纸,SSE,L,20040525
2890,600965.SH,600965,福成股份,SSE,L,20040713
2891,600966.SH,600966,博汇纸业,SSE,L,20040608
2892,600967.SH,600967,内蒙一机,SSE,L,20040518
2893,600969.SH,600969,郴电国际,SSE,L,20040408
2894,600970.SH,600970,中材国际,SSE,L,20050412
2895,600971.SH,600971,恒源煤电,SSE,L,20040817
2896,600973.SH,600973,宝胜股份,SSE,L,20040802
2897,600975.SH,600975,新五丰,SSE,L,20040609
2898,600976.SH,600976,健民集团,SSE,L,20040419
2899,600977.SH,600977,中国电影,SSE,L,20160809
2900,600978.SH,600978,宜华生活,SSE,L,20040824
2901,600979.SH,600979,广安爱众,SSE,L,20040906
2902,600980.SH,600980,北矿科技,SSE,L,20040512
2903,600981.SH,600981,汇鸿集团,SSE,L,20040630
2904,600982.SH,600982,宁波热电,SSE,L,20040706
2905,600983.SH,600983,惠而浦,SSE,L,20040727
2906,600984.SH,600984,建设机械,SSE,L,20040707
2907,600985.SH,600985,雷鸣科化,SSE,L,20040428
2908,600986.SH,600986,科达股份,SSE,L,20040426
2909,600987.SH,600987,航民股份,SSE,L,20040809
2910,600988.SH,600988,赤峰黄金,SSE,L,20040414
2911,600990.SH,600990,四创电子,SSE,L,20040510
2912,600992.SH,600992,贵绳股份,SSE,L,20040514
2913,600993.SH,600993,马应龙,SSE,L,20040517
2914,600995.SH,600995,文山电力,SSE,L,20040615
2915,600996.SH,600996,贵广网络,SSE,L,20161226
2916,600997.SH,600997,开滦股份,SSE,L,20040602
2917,600998.SH,600998,九州通,SSE,L,20101102
2918,600999.SH,600999,招商证券,SSE,L,20091117
2919,601000.SH,601000,唐山港,SSE,L,20100705
2920,601001.SH,601001,大同煤业,SSE,L,20060623
2921,601002.SH,601002,晋亿实业,SSE,L,20070126
2922,601003.SH,601003,柳钢股份,SSE,L,20070227
2923,601005.SH,601005,重庆钢铁,SSE,L,20070228
2924,601006.SH,601006,大秦铁路,SSE,L,20060801
2925,601007.SH,601007,金陵饭店,SSE,L,20070406
2926,601008.SH,601008,连云港,SSE,L,20070426
2927,601009.SH,601009,南京银行,SSE,L,20070719
2928,601010.SH,601010,文峰股份,SSE,L,20110603
2929,601011.SH,601011,宝泰隆,SSE,L,20110309
2930,601012.SH,601012,隆基股份,SSE,L,20120411
2931,601015.SH,601015,陕西黑猫,SSE,L,20141105
2932,601016.SH,601016,节能风电,SSE,L,20140929
2933,601018.SH,601018,宁波港,SSE,L,20100928
2934,601019.SH,601019,山东出版,SSE,L,20171122
2935,601020.SH,601020,华钰矿业,SSE,L,20160316
2936,601021.SH,601021,春秋航空,SSE,L,20150121
2937,601028.SH,601028,玉龙股份,SSE,L,20111107
2938,601038.SH,601038,一拖股份,SSE,L,20120808
2939,601058.SH,601058,赛轮金宇,SSE,L,20110630
2940,601066.SH,601066,中信建投,SSE,L,20180620
2941,601068.SH,601068,中铝国际,SSE,L,20180831
2942,601069.SH,601069,西部黄金,SSE,L,20150122
2943,601086.SH,601086,国芳集团,SSE,L,20170929
2944,601088.SH,601088,中国神华,SSE,L,20071009
2945,601098.SH,601098,中南传媒,SSE,L,20101028
2946,601099.SH,601099,太平洋,SSE,L,20071228
2947,601100.SH,601100,恒立液压,SSE,L,20111028
2948,601101.SH,601101,昊华能源,SSE,L,20100331
2949,601106.SH,601106,中国一重,SSE,L,20100209
2950,601107.SH,601107,四川成渝,SSE,L,20090727
2951,601108.SH,601108,财通证券,SSE,L,20171024
2952,601111.SH,601111,中国国航,SSE,L,20060818
2953,601113.SH,601113,华鼎股份,SSE,L,20110509
2954,601116.SH,601116,三江购物,SSE,L,20110302
2955,601117.SH,601117,中国化学,SSE,L,20100107
2956,601118.SH,601118,海南橡胶,SSE,L,20110107
2957,601126.SH,601126,四方股份,SSE,L,20101231
2958,601127.SH,601127,小康股份,SSE,L,20160615
2959,601128.SH,601128,常熟银行,SSE,L,20160930
2960,601137.SH,601137,博威合金,SSE,L,20110127
2961,601138.SH,601138,工业富联,SSE,L,20180608
2962,601139.SH,601139,深圳燃气,SSE,L,20091225
2963,601155.SH,601155,新城控股,SSE,L,20151204
2964,601158.SH,601158,重庆水务,SSE,L,20100329
2965,601163.SH,601163,三角轮胎,SSE,L,20160909
2966,601166.SH,601166,兴业银行,SSE,L,20070205
2967,601168.SH,601168,西部矿业,SSE,L,20070712
2968,601169.SH,601169,北京银行,SSE,L,20070919
2969,601177.SH,601177,杭齿前进,SSE,L,20101011
2970,601179.SH,601179,中国西电,SSE,L,20100128
2971,601186.SH,601186,中国铁建,SSE,L,20080310
2972,601188.SH,601188,龙江交通,SSE,L,20100319
2973,601198.SH,601198,东兴证券,SSE,L,20150226
2974,601199.SH,601199,江南水务,SSE,L,20110317
2975,601200.SH,601200,上海环境,SSE,L,20170331
2976,601208.SH,601208,东材科技,SSE,L,20110520
2977,601211.SH,601211,国泰君安,SSE,L,20150626
2978,601212.SH,601212,白银有色,SSE,L,20170215
2979,601216.SH,601216,君正集团,SSE,L,20110222
2980,601218.SH,601218,吉鑫科技,SSE,L,20110506
2981,601222.SH,601222,林洋能源,SSE,L,20110808
2982,601225.SH,601225,陕西煤业,SSE,L,20140128
2983,601226.SH,601226,华电重工,SSE,L,20141211
2984,601228.SH,601228,广州港,SSE,L,20170329
2985,601229.SH,601229,上海银行,SSE,L,20161116
2986,601231.SH,601231,环旭电子,SSE,L,20120220
2987,601233.SH,601233,桐昆股份,SSE,L,20110518
2988,601238.SH,601238,广汽集团,SSE,L,20120329
2989,601258.SH,601258,庞大集团,SSE,L,20110428
2990,601288.SH,601288,农业银行,SSE,L,20100715
2991,601311.SH,601311,骆驼股份,SSE,L,20110602
2992,601318.SH,601318,中国平安,SSE,L,20070301
2993,601326.SH,601326,秦港股份,SSE,L,20170816
2994,601328.SH,601328,交通银行,SSE,L,20070515
2995,601330.SH,601330,绿色动力,SSE,L,20180611
2996,601333.SH,601333,广深铁路,SSE,L,20061222
2997,601336.SH,601336,新华保险,SSE,L,20111216
2998,601339.SH,601339,百隆东方,SSE,L,20120612
2999,601360.SH,601360,三六零,SSE,L,20120116
3000,601366.SH,601366,利群股份,SSE,L,20170412
3001,601368.SH,601368,绿城水务,SSE,L,20150612
3002,601369.SH,601369,陕鼓动力,SSE,L,20100428
3003,601375.SH,601375,中原证券,SSE,L,20170103
3004,601377.SH,601377,兴业证券,SSE,L,20101013
3005,601388.SH,601388,怡球资源,SSE,L,20120423
3006,601390.SH,601390,中国中铁,SSE,L,20071203
3007,601398.SH,601398,工商银行,SSE,L,20061027
3008,601500.SH,601500,通用股份,SSE,L,20160919
3009,601515.SH,601515,东风股份,SSE,L,20120216
3010,601518.SH,601518,吉林高速,SSE,L,20100319
3011,601519.SH,601519,大智慧,SSE,L,20110128
3012,601555.SH,601555,东吴证券,SSE,L,20111212
3013,601558.SH,601558,ST锐电,SSE,L,20110113
3014,601566.SH,601566,九牧王,SSE,L,20110530
3015,601567.SH,601567,三星医疗,SSE,L,20110615
3016,601579.SH,601579,会稽山,SSE,L,20140825
3017,601588.SH,601588,北辰实业,SSE,L,20061016
3018,601595.SH,601595,上海电影,SSE,L,20160817
3019,601599.SH,601599,鹿港文化,SSE,L,20110527
3020,601600.SH,601600,中国铝业,SSE,L,20070430
3021,601601.SH,601601,中国太保,SSE,L,20071225
3022,601606.SH,601606,长城军工,SSE,L,20180806
3023,601607.SH,601607,上海医药,SSE,L,19940324
3024,601608.SH,601608,中信重工,SSE,L,20120706
3025,601611.SH,601611,中国核建,SSE,L,20160606
3026,601616.SH,601616,广电电气,SSE,L,20110201
3027,601618.SH,601618,中国中冶,SSE,L,20090921
3028,601619.SH,601619,嘉泽新能,SSE,L,20170720
3029,601628.SH,601628,中国人寿,SSE,L,20070109
3030,601633.SH,601633,长城汽车,SSE,L,20110928
3031,601636.SH,601636,旗滨集团,SSE,L,20110812
3032,601666.SH,601666,平煤股份,SSE,L,20061123
3033,601668.SH,601668,中国建筑,SSE,L,20090729
3034,601669.SH,601669,中国电建,SSE,L,20111018
3035,601677.SH,601677,明泰铝业,SSE,L,20110919
3036,601678.SH,601678,滨化股份,SSE,L,20100223
3037,601688.SH,601688,华泰证券,SSE,L,20100226
3038,601689.SH,601689,拓普集团,SSE,L,20150319
3039,601699.SH,601699,潞安环能,SSE,L,20060922
3040,601700.SH,601700,风范股份,SSE,L,20110118
3041,601717.SH,601717,郑煤机,SSE,L,20100803
3042,601718.SH,601718,际华集团,SSE,L,20100816
3043,601727.SH,601727,上海电气,SSE,L,20081205
3044,601766.SH,601766,中国中车,SSE,L,20080818
3045,601777.SH,601777,力帆股份,SSE,L,20101125
3046,601788.SH,601788,光大证券,SSE,L,20090818
3047,601789.SH,601789,宁波建工,SSE,L,20110816
3048,601798.SH,601798,*ST蓝科,SSE,L,20110622
3049,601799.SH,601799,星宇股份,SSE,L,20110201
3050,601800.SH,601800,中国交建,SSE,L,20120309
3051,601801.SH,601801,皖新传媒,SSE,L,20100118
3052,601808.SH,601808,中海油服,SSE,L,20070928
3053,601811.SH,601811,新华文轩,SSE,L,20160808
3054,601818.SH,601818,光大银行,SSE,L,20100818
3055,601828.SH,601828,美凯龙,SSE,L,20180117
3056,601838.SH,601838,成都银行,SSE,L,20180131
3057,601857.SH,601857,中国石油,SSE,L,20071105
3058,601858.SH,601858,中国科传,SSE,L,20170118
3059,601866.SH,601866,中远海发,SSE,L,20071212
3060,601869.SH,601869,长飞光纤,SSE,L,20180720
3061,601872.SH,601872,招商轮船,SSE,L,20061201
3062,601877.SH,601877,正泰电器,SSE,L,20100121
3063,601878.SH,601878,浙商证券,SSE,L,20170626
3064,601880.SH,601880,大连港,SSE,L,20101206
3065,601881.SH,601881,中国银河,SSE,L,20170123
3066,601882.SH,601882,海天精工,SSE,L,20161107
3067,601886.SH,601886,江河集团,SSE,L,20110818
3068,601888.SH,601888,中国国旅,SSE,L,20091015
3069,601890.SH,601890,亚星锚链,SSE,L,20101228
